date,acc,PID
53:20.3,2.56772E+11,U1DD
50:35.3,2.56393E+11,80G0
22:51.0,2.56703E+11,WLIW
39:20.9,2.56701E+11,WLIW
46:43.0,2.56781E+11,T0LZ
39:29.5,2.56781E+11,WLIW
23:01.3,2.56756E+11,80G0
38:27.0,2.56775E+11,6Q4Z
20:34.0,2.56785E+11,WLIW
19:06.5,2.56703E+11,T0LZ
44:15.5,2.56788E+11,U1DD
43:54.5,2.56783E+11,WLIW
49:15.2,2.56706E+11,WLIW
17:04.7,2.56701E+11,WLIW
53:08.9,2.56776E+11,DJGS
08:00.3,2.56781E+11,WLIW
41:59.4,2.56701E+11,6Q4Z
54:45.9,2.56705E+11,WLIW
56:40.8,2.56786E+11,3USE
26:59.5,2.56752E+11,3USE
57:35.9,2.56701E+11,WLIW
23:04.9,2.56773E+11,80G0
40:25.2,2.56753E+11,WLIW
43:37.5,2.56701E+11,WLIW
49:45.6,2.56785E+11,80G0
46:51.8,2.56773E+11,80G0
03:23.3,2.56E+11,DJGS
53:59.0,2.56753E+11,WLIW
08:14.0,2.56707E+11,DJGS
00:10.5,2.56753E+11,T0LZ
55:05.6,2.56772E+11,80G0
27:00.1,2.56788E+11,U1DD
36:13.8,2.56701E+11,80G0
18:58.1,2.56784E+11,WLIW
09:20.5,2.56774E+11,WLIW
46:05.5,2.56705E+11,WLIW
00:31.6,2.56781E+11,U1DD
27:05.2,2.56705E+11,WLIW
02:26.2,2.56773E+11,UE6G
31:04.2,2.56772E+11,49DG
17:33.8,2.56753E+11,WLIW
38:55.1,2.56752E+11,3USE
46:20.8,2.5676E+11,T0LZ
49:37.8,2.56701E+11,WLIW
06:25.2,2.56782E+11,5YR6
49:45.0,2.56701E+11,80G0
42:43.0,2.56704E+11,P7R7
05:19.8,2.56785E+11,U1DD
00:42.4,2.56797E+11,DJGS
23:00.5,2.56782E+11,WLIW
58:57.1,2.56786E+11,CPEH
50:41.7,2.56701E+11,WLIW
40:19.9,2.56774E+11,WLIW
33:42.0,2.56783E+11,T0LZ
45:04.8,2.56701E+11,6Q4Z
37:14.5,2.56785E+11,T0LZ
21:15.1,2.56772E+11,DJGS
23:23.1,2.56774E+11,80G0
39:38.1,2.56701E+11,WLIW
51:51.8,2.56773E+11,5YR6
59:34.5,2.56774E+11,WLIW
55:20.8,2.56705E+11,80G0
28:50.6,2.56705E+11,DJGS
32:46.5,2.56793E+11,WLIW
45:26.7,2.56751E+11,WLIW
24:12.5,2.56701E+11,T0LZ
26:21.1,2.5678E+11,WLIW
33:18.0,2.56772E+11,80G0
09:57.9,2.56704E+11,80G0
10:34.4,2.56774E+11,WLIW
42:11.5,2.56705E+11,80G0
54:34.5,2.56702E+11,80G0
31:41.4,2.56794E+11,DJGS
10:36.4,2.56781E+11,3USE
08:52.4,2.56783E+11,WLIW
00:29.3,2.56773E+11,80G0
58:13.9,2.56E+11,WLIW
04:39.2,2.56701E+11,WLIW
38:52.9,2.56774E+11,WLIW
47:05.0,2.56784E+11,WLIW
31:19.3,2.56776E+11,80G0
32:16.8,2.56701E+11,6Q4Z
43:50.1,2.56776E+11,U1DD
28:52.5,2.56774E+11,WLIW
05:58.3,2.56E+11,U1DD
21:01.8,2.56779E+11,80G0
07:20.7,2.56784E+11,WLIW
39:33.6,2.56754E+11,U1DD
32:17.2,2.56702E+11,DJGS
49:55.1,2.56705E+11,80G0
52:39.3,2.56393E+11,80G0
10:05.5,2.56787E+11,80G0
42:18.7,2.56772E+11,P4IQ
05:19.3,2.56782E+11,80G0
20:22.6,2.56785E+11,80G0
25:56.4,2.56753E+11,80G0
58:02.3,2.56785E+11,WLIW
36:27.8,2.56782E+11,U1DD
07:20.9,2.56781E+11,WLIW
37:52.6,2.56773E+11,80G0
50:23.1,2.56783E+11,80G0
01:07.2,2.56701E+11,6Q4Z
00:51.4,2.56705E+11,80G0
00:35.5,2.56703E+11,WLIW
31:01.6,2.56772E+11,6Q4Z
26:29.9,2.56788E+11,U1DD
28:09.6,2.56785E+11,U1DD
51:37.6,2.56705E+11,93AI
50:44.0,2.56783E+11,6Q4Z
37:40.9,2.56785E+11,WLIW
59:42.5,2.56772E+11,WLIW
21:25.9,2.56393E+11,DJGS
21:00.8,2.56755E+11,3USE
49:56.3,2.56777E+11,6Q4Z
27:24.1,2.5679E+11,80G0
14:09.8,2.56777E+11,80G0
03:12.6,2.56781E+11,WLIW
49:11.0,2.56705E+11,WLIW
37:17.5,2.56773E+11,T0LZ
51:25.6,2.56701E+11,U1DD
12:26.7,2.56788E+11,T0LZ
13:00.0,2.56701E+11,6Q4Z
57:02.1,2.56702E+11,FXJ0
40:53.0,2.56774E+11,DJGS
39:02.8,2.56701E+11,WLIW
36:58.0,2.56703E+11,80G0
41:31.0,2.56774E+11,WLIW
36:47.3,2.56783E+11,WLIW
17:46.1,2.56782E+11,WLIW
55:09.8,2.56706E+11,WLIW
38:29.9,2.56779E+11,WLIW
45:29.9,2.56701E+11,WLIW
43:23.0,2.56701E+11,6Q4Z
57:37.7,2.56706E+11,WLIW
00:20.0,2.56703E+11,WLIW
43:21.2,2.56787E+11,DJGS
26:53.2,2.56795E+11,80G0
59:52.6,2.56781E+11,WLIW
32:34.2,2.56756E+11,WLIW
07:36.9,2.56783E+11,T0LZ
33:25.0,2.56705E+11,DJGS
04:23.0,2.56703E+11,WLIW
40:06.2,2.56705E+11,80G0
29:13.7,2.56701E+11,U1DD
42:30.6,2.56703E+11,WLIW
10:15.2,2.56785E+11,WLIW
30:55.2,2.56701E+11,6Q4Z
40:59.9,2.56784E+11,Q9SJ
45:08.5,2.56775E+11,80G0
33:00.1,2.56772E+11,DJGS
42:55.1,2.56704E+11,DJGS
56:54.3,2.56789E+11,WLIW
34:31.5,2.56782E+11,80G0
30:39.8,2.56703E+11,WLIW
20:31.3,2.56777E+11,U1DD
29:43.3,2.56756E+11,80G0
31:51.6,2.56782E+11,WLIW
10:57.8,2.56703E+11,WLIW
27:54.5,2.56701E+11,6Q4Z
38:25.2,2.56781E+11,80G0
32:08.9,2.56782E+11,U1DD
08:04.0,2.56785E+11,U1DD
34:45.8,2.56759E+11,WLIW
25:03.9,2.56701E+11,WLIW
38:37.6,2.56703E+11,80G0
56:42.6,2.56772E+11,WLIW
10:28.6,2.56701E+11,6Q4Z
49:41.9,2.56773E+11,U1DD
29:36.2,2.56779E+11,T0LZ
45:11.2,2.56705E+11,WLIW
05:45.7,2.56775E+11,5YR6
56:44.5,2.56755E+11,Q9SJ
08:24.5,2.56708E+11,T0LZ
42:59.2,2.56703E+11,T0LZ
44:54.9,2.56779E+11,49DG
46:50.2,2.56771E+11,U1DD
31:49.0,2.56752E+11,DJGS
43:13.7,2.56781E+11,T0LZ
33:04.7,2.56785E+11,WLIW
51:28.8,2.56781E+11,WLIW
17:31.8,2.56756E+11,U1DD
34:34.6,2.56701E+11,WLIW
08:02.2,2.56703E+11,3USE
03:13.6,2.5678E+11,80G0
49:09.5,2.56782E+11,WLIW
30:55.2,2.56783E+11,80G0
33:47.7,2.56774E+11,WLIW
06:42.2,2.56774E+11,80G0
32:01.4,2.56707E+11,WLIW
48:10.8,2.56757E+11,5YR6
22:37.8,2.56783E+11,Q9SJ
04:11.8,2.56774E+11,3USE
08:46.8,2.56752E+11,3USE
15:31.0,2.56701E+11,6Q4Z
49:31.7,2.56781E+11,WLIW
19:26.9,2.56771E+11,DJGS
27:06.8,2.56774E+11,WLIW
50:51.5,2.56393E+11,80G0
53:00.7,2.56702E+11,6Q4Z
59:11.1,2.56756E+11,80G0
26:11.1,2.56777E+11,WLIW
20:18.9,2.56702E+11,DJGS
07:58.7,2.56775E+11,WLIW
23:02.9,2.56788E+11,80G0
07:21.4,2.56756E+11,80G0
43:02.4,2.5675E+11,WLIW
50:20.9,2.56776E+11,80G0
07:10.2,2.56755E+11,3USE
10:13.5,2.56776E+11,WLIW
06:47.3,2.56773E+11,WLIW
23:01.7,2.56774E+11,80G0
11:30.9,2.56706E+11,WLIW
45:00.7,2.56782E+11,WLIW
05:23.4,2.56703E+11,80G0
57:34.5,2.56709E+11,80G0
24:17.3,2.56785E+11,WLIW
19:39.6,2.56786E+11,DJGS
54:05.6,2.56773E+11,WLIW
25:43.9,2.56753E+11,3USE
11:15.8,2.56701E+11,WLIW
52:40.4,2.56702E+11,CPEH
19:37.9,2.56705E+11,DJGS
48:09.3,2.56705E+11,WLIW
23:35.2,2.56775E+11,U1DD
35:42.7,2.56703E+11,WLIW
14:35.2,2.56785E+11,U1DD
30:45.1,2.56707E+11,WLIW
59:09.7,2.56777E+11,WLIW
55:59.7,2.56773E+11,WLIW
28:43.4,2.56774E+11,WLIW
35:33.3,2.56784E+11,WLIW
55:19.3,2.56772E+11,3USE
57:52.4,2.56753E+11,80G0
28:40.9,2.56701E+11,80G0
13:34.1,2.56774E+11,WLIW
45:34.7,2.56758E+11,DJGS
10:16.4,2.56705E+11,80G0
53:03.5,2.5675E+11,DJGS
21:59.0,2.56751E+11,DJGS
45:15.3,2.56788E+11,WLIW
28:37.8,2.56774E+11,WLIW
45:47.7,2.5675E+11,80G0
47:07.2,2.56755E+11,WLIW
52:01.9,2.56702E+11,6Q4Z
15:41.1,2.56788E+11,5YR6
14:08.4,2.56772E+11,WLIW
33:34.8,2.56758E+11,T0LZ
21:40.4,2.56706E+11,Q9SJ
59:02.7,2.56E+11,3USE
53:35.3,2.56703E+11,U1DD
06:40.0,2.56772E+11,Q9SJ
53:47.8,2.56702E+11,6Q4Z
41:57.8,2.56701E+11,WLIW
15:16.4,2.56774E+11,U1DD
59:36.4,2.56781E+11,Q9SJ
27:14.9,2.56788E+11,WLIW
29:00.3,2.56701E+11,WLIW
19:50.7,2.56781E+11,DJGS
24:20.2,2.56787E+11,5YR6
28:10.1,2.56755E+11,U1DD
34:16.8,2.56785E+11,WLIW
12:58.8,2.56781E+11,WLIW
25:02.5,2.56704E+11,WLIW
58:58.0,2.56779E+11,P7R7
28:15.3,2.56796E+11,WLIW
27:07.2,2.56754E+11,U1DD
57:56.0,2.56701E+11,DJGS
10:14.4,2.56781E+11,WLIW
21:24.2,2.56706E+11,80G0
56:00.1,2.56783E+11,WLIW
42:53.3,2.56787E+11,80G0
54:33.5,2.56701E+11,U1DD
21:33.7,2.56781E+11,WLIW
24:35.9,2.56759E+11,80G0
38:35.3,2.56755E+11,DJGS
50:54.5,2.56705E+11,WLIW
17:36.5,2.56774E+11,WLIW
48:01.2,2.56701E+11,DJGS
24:31.5,2.56786E+11,3USE
57:32.4,2.56783E+11,WLIW
25:01.3,2.56784E+11,WLIW
47:52.8,2.56775E+11,WLIW
55:05.2,2.56705E+11,WLIW
05:08.3,2.56775E+11,YEPH
39:30.9,2.56757E+11,CPEH
18:04.8,2.56701E+11,WLIW
36:23.2,2.56706E+11,DJGS
55:55.1,2.56705E+11,80G0
28:50.2,2.56785E+11,DJGS
02:49.4,2.56704E+11,49DG
25:32.2,2.56703E+11,WLIW
00:17.7,2.56752E+11,3USE
32:12.4,2.56703E+11,YEPH
50:24.2,2.56783E+11,T0LZ
18:43.1,2.56758E+11,80G0
20:38.1,2.56781E+11,WLIW
24:28.5,2.56701E+11,6Q4Z
51:09.0,2.56773E+11,WLIW
24:11.3,2.56776E+11,U1DD
46:02.0,2.56703E+11,DJGS
07:56.9,2.56773E+11,80G0
11:52.6,2.56701E+11,6Q4Z
22:29.2,2.56784E+11,6Q4Z
45:02.3,2.56705E+11,WLIW
20:09.1,2.56784E+11,WLIW
36:49.6,2.56705E+11,49DG
36:20.9,2.56759E+11,DJGS
58:02.2,2.56778E+11,80G0
51:28.2,2.56787E+11,U1DD
01:05.4,2.56773E+11,WLIW
59:10.9,2.56773E+11,U1DD
17:30.3,2.56774E+11,T0LZ
53:21.7,2.56758E+11,80G0
24:46.4,2.56774E+11,T0LZ
24:27.6,2.56772E+11,DJGS
16:24.9,2.56774E+11,WLIW
40:28.7,2.56774E+11,WLIW
35:59.8,2.56702E+11,80G0
45:41.9,2.56705E+11,WLIW
08:42.1,2.56774E+11,WLIW
39:38.5,2.56772E+11,WLIW
17:11.0,2.56774E+11,WLIW
57:33.0,2.56774E+11,WLIW
01:37.9,2.56701E+11,WLIW
06:45.6,2.56701E+11,WLIW
04:13.3,2.56753E+11,DJGS
17:15.7,2.56786E+11,U1DD
32:44.8,2.56704E+11,P7R7
01:37.6,2.56774E+11,WLIW
24:54.3,2.56701E+11,U1DD
14:36.6,2.56703E+11,WLIW
08:40.1,2.56787E+11,80G0
17:28.4,2.56702E+11,U1DD
47:52.9,2.56774E+11,WLIW
41:45.1,2.56777E+11,WLIW
09:53.1,2.56701E+11,WLIW
55:45.4,2.56702E+11,P7R7
14:58.2,2.56702E+11,WLIW
49:46.8,2.56776E+11,WLIW
46:20.9,2.56701E+11,WLIW
14:05.9,2.56785E+11,U1DD
54:53.1,2.56701E+11,WLIW
01:04.2,2.56703E+11,DJGS
20:13.1,2.56774E+11,WLIW
08:48.8,2.56752E+11,3USE
24:20.8,2.56703E+11,WLIW
25:56.6,2.56701E+11,U1DD
35:26.4,2.56793E+11,80G0
24:08.1,2.56785E+11,WLIW
29:14.6,2.56772E+11,P7R7
39:49.4,2.56777E+11,80G0
17:36.0,2.56781E+11,80G0
00:58.1,2.56785E+11,DJGS
27:23.2,2.56702E+11,5YR6
06:31.4,2.56752E+11,3USE
28:33.2,2.56701E+11,WLIW
16:14.0,2.56785E+11,WLIW
55:25.8,2.56756E+11,WLIW
42:06.7,2.56701E+11,T0LZ
09:42.3,2.56773E+11,T0LZ
02:55.0,2.56E+11,WLIW
39:39.3,2.56705E+11,93AI
03:21.2,2.56784E+11,WLIW
09:13.7,2.56701E+11,WLIW
29:32.1,2.56774E+11,WLIW
49:37.1,2.56312E+11,80G0
56:30.7,2.56703E+11,WLIW
28:10.8,2.56785E+11,80G0
36:45.2,2.56701E+11,WLIW
59:49.1,2.56782E+11,80G0
24:48.0,2.56705E+11,WLIW
35:33.1,2.56702E+11,WLIW
55:24.6,2.56783E+11,80G0
08:15.5,2.56773E+11,WLIW
11:00.4,2.56783E+11,Q9SJ
01:24.8,2.56774E+11,WLIW
03:59.4,2.56772E+11,T0LZ
20:07.4,2.56771E+11,WLIW
18:50.0,2.56755E+11,3USE
17:29.4,2.56312E+11,80G0
27:01.5,2.56785E+11,WLIW
24:30.0,2.56703E+11,WLIW
36:48.9,2.56393E+11,DJGS
25:46.5,2.56701E+11,WLIW
58:34.5,2.56775E+11,WLIW
47:48.1,2.56705E+11,WLIW
25:47.8,2.56771E+11,WLIW
40:55.9,2.56703E+11,WLIW
07:54.1,2.5678E+11,WLIW
51:58.0,2.56702E+11,6Q4Z
45:36.4,2.56701E+11,YEPH
38:41.3,2.56782E+11,WLIW
58:35.7,2.56751E+11,0ZFO
52:51.6,2.56785E+11,WLIW
48:23.9,2.56701E+11,U1DD
13:51.8,2.56775E+11,WLIW
26:07.6,2.56707E+11,T0LZ
46:02.2,2.56752E+11,3USE
07:09.0,2.56753E+11,80G0
42:04.7,2.56774E+11,WLIW
53:27.7,2.56703E+11,WLIW
35:12.8,2.56773E+11,80G0
44:11.2,2.56785E+11,U1DD
07:55.4,2.56771E+11,WLIW
52:09.2,2.56776E+11,DJGS
34:00.7,2.56702E+11,CPEH
58:01.2,2.56705E+11,WLIW
14:43.4,2.56775E+11,WLIW
45:53.2,2.56774E+11,WLIW
56:11.1,2.56783E+11,80G0
59:21.2,2.56701E+11,WLIW
38:03.9,2.56774E+11,WLIW
49:46.5,2.56781E+11,WLIW
29:21.2,2.56757E+11,80G0
02:52.0,2.56703E+11,WLIW
00:50.7,2.56701E+11,6Q4Z
59:11.8,2.56757E+11,DJGS
22:33.1,2.56755E+11,DJGS
14:38.8,2.56775E+11,80G0
07:58.6,2.56779E+11,WLIW
11:23.3,2.56777E+11,WLIW
52:07.3,2.56703E+11,WLIW
44:07.4,2.56753E+11,WLIW
00:40.8,2.56774E+11,WLIW
57:56.1,2.56701E+11,49DG
23:00.7,2.56755E+11,T0LZ
27:27.1,2.56776E+11,DJGS
26:17.8,2.56705E+11,WLIW
49:58.8,2.56706E+11,DJGS
42:18.4,2.56772E+11,WLIW
37:33.4,2.56703E+11,WLIW
35:44.3,2.56778E+11,80G0
40:32.6,2.56703E+11,WLIW
30:29.3,2.56785E+11,WLIW
20:18.6,2.56751E+11,U1DD
10:34.1,2.56701E+11,U1DD
31:32.4,2.56705E+11,WLIW
15:18.8,2.56775E+11,80G0
03:07.9,2.56702E+11,80G0
15:26.2,2.56703E+11,WLIW
18:28.7,2.56781E+11,WLIW
44:46.7,2.56771E+11,DJGS
13:35.0,2.56701E+11,WLIW
28:44.2,2.56753E+11,DJGS
03:26.0,2.56705E+11,80G0
02:54.8,2.56705E+11,DJGS
00:54.8,2.56783E+11,WLIW
44:41.1,2.56786E+11,U1DD
59:58.5,2.56781E+11,WLIW
47:46.4,2.56E+11,T0LZ
43:49.0,2.56755E+11,WLIW
03:22.1,2.56772E+11,P7R7
18:40.2,2.56773E+11,6Q4Z
55:46.7,2.56784E+11,WLIW
50:38.3,2.56774E+11,T0LZ
56:09.7,2.56784E+11,WLIW
57:50.7,2.56701E+11,WLIW
47:11.8,2.56705E+11,WLIW
16:42.4,2.56703E+11,WLIW
28:46.0,2.5679E+11,80G0
16:24.3,2.56791E+11,80G0
49:58.8,2.56759E+11,DJGS
37:10.8,2.5678E+11,WLIW
37:03.0,2.56703E+11,U1DD
54:07.0,2.56781E+11,WLIW
52:33.9,2.56776E+11,Q9SJ
34:04.2,2.5675E+11,WLIW
02:47.5,2.56701E+11,WLIW
35:06.0,2.56752E+11,WLIW
50:33.1,2.56704E+11,0ZFO
27:27.8,2.56701E+11,WLIW
26:54.3,2.5675E+11,WLIW
39:53.9,2.56758E+11,U1DD
47:38.3,2.56756E+11,T0LZ
07:52.8,2.56772E+11,WLIW
19:21.9,2.56773E+11,80G0
11:40.9,2.56781E+11,U1DD
13:52.0,2.56788E+11,WLIW
03:55.8,2.56774E+11,DJGS
51:54.1,2.56702E+11,6Q4Z
12:33.5,2.56774E+11,WLIW
08:51.4,2.56774E+11,WLIW
42:22.9,2.56312E+11,WLIW
20:27.5,2.56783E+11,WLIW
25:24.0,2.56779E+11,WLIW
29:32.6,2.56787E+11,WLIW
29:07.8,2.5678E+11,WLIW
19:07.0,2.56751E+11,U1DD
39:04.1,2.56701E+11,DJGS
34:30.9,2.56754E+11,WLIW
24:11.3,2.56701E+11,49DG
11:41.2,2.56788E+11,WLIW
52:19.1,2.56707E+11,Q9SJ
08:51.3,2.56706E+11,80G0
21:16.6,2.56774E+11,WLIW
58:04.3,2.56781E+11,WLIW
47:13.1,2.56795E+11,80G0
22:59.3,2.56759E+11,U1DD
32:37.6,2.56779E+11,WLIW
25:01.0,2.5678E+11,WLIW
37:13.0,2.56778E+11,U1DD
35:39.0,2.56702E+11,CPEH
16:41.3,2.5676E+11,UE6G
16:35.3,2.56701E+11,6Q4Z
10:40.2,2.56783E+11,WLIW
51:43.0,2.56755E+11,80G0
57:20.5,2.56772E+11,T0LZ
31:01.1,2.56774E+11,WLIW
00:17.3,2.56785E+11,Q9SJ
16:35.1,2.56786E+11,6Q4Z
25:56.8,2.56753E+11,80G0
54:35.6,2.56782E+11,80G0
18:41.5,2.56702E+11,DJGS
00:09.6,2.56752E+11,3USE
58:28.4,2.56702E+11,P7R7
09:04.8,2.56703E+11,WLIW
40:57.9,2.56774E+11,T2MU
07:08.1,2.56781E+11,DJGS
59:53.3,2.56703E+11,T0LZ
24:13.6,2.56774E+11,WLIW
01:39.6,2.56705E+11,80G0
44:55.2,2.56786E+11,80G0
39:37.7,2.56783E+11,T0LZ
14:40.5,2.56705E+11,P7R7
51:46.3,2.56702E+11,6Q4Z
45:30.6,2.56785E+11,T2MU
49:04.4,2.56777E+11,DJGS
06:34.9,2.56757E+11,WLIW
04:29.3,2.56754E+11,WLIW
40:41.6,2.56787E+11,WLIW
28:15.8,2.56791E+11,WLIW
59:02.7,2.56774E+11,U1DD
50:26.1,2.56752E+11,80G0
16:11.4,2.56705E+11,80G0
20:29.8,2.56772E+11,U1DD
30:34.5,2.56772E+11,6Q4Z
16:14.1,2.56783E+11,WLIW
14:33.9,2.56708E+11,DJGS
10:24.0,2.56787E+11,DJGS
14:54.9,2.56797E+11,80G0
29:30.3,2.56759E+11,80G0
12:59.3,2.56785E+11,3USE
26:16.3,2.56701E+11,WLIW
34:02.3,2.56701E+11,6Q4Z
58:44.6,2.56789E+11,6Q4Z
15:59.6,2.56752E+11,3USE
53:38.3,2.56751E+11,WLIW
32:53.4,2.56773E+11,WLIW
18:19.9,2.56705E+11,WLIW
00:45.8,2.56786E+11,80G0
27:02.9,2.56705E+11,80G0
44:23.8,2.56706E+11,T0LZ
26:07.6,2.56785E+11,80G0
28:27.4,2.56701E+11,T0LZ
17:50.9,2.56755E+11,DJGS
57:26.6,2.56774E+11,WLIW
46:45.4,2.56772E+11,U1DD
01:39.4,2.56782E+11,WLIW
14:03.0,2.56701E+11,6Q4Z
57:11.9,2.56778E+11,6Q4Z
54:14.0,2.56703E+11,WLIW
55:08.2,2.56774E+11,U1DD
41:39.6,2.56701E+11,6Q4Z
09:52.1,2.56755E+11,80G0
26:04.6,2.56772E+11,U1DD
47:21.2,2.56755E+11,U1DD
43:15.3,2.56774E+11,WLIW
18:23.3,2.56787E+11,6Q4Z
33:04.0,2.56778E+11,3USE
21:44.1,2.56755E+11,Q9SJ
43:57.3,2.56781E+11,WLIW
11:08.5,2.56701E+11,6Q4Z
21:37.4,2.5679E+11,U1DD
11:54.0,2.56753E+11,U1DD
30:05.5,2.56781E+11,WLIW
25:28.9,2.56773E+11,80G0
48:00.7,2.56771E+11,WLIW
57:46.1,2.56312E+11,80G0
00:57.1,2.56788E+11,U1DD
01:49.5,2.56772E+11,DJGS
09:24.6,2.56785E+11,80G0
02:38.6,2.56783E+11,U1DD
55:53.7,2.56702E+11,6Q4Z
02:11.8,2.56701E+11,80G0
42:29.5,2.56752E+11,DJGS
14:56.7,2.56785E+11,DJGS
43:12.9,2.56774E+11,WLIW
06:56.3,2.56783E+11,80G0
19:03.9,2.56701E+11,WLIW
43:13.3,2.56785E+11,80G0
15:00.8,2.56778E+11,80G0
33:47.6,2.56785E+11,WLIW
42:54.0,2.56757E+11,WLIW
41:54.9,2.56773E+11,DJGS
23:45.7,2.56752E+11,WLIW
12:59.2,2.56774E+11,WLIW
22:46.8,2.5679E+11,80G0
20:11.9,2.56773E+11,WLIW
08:26.0,2.56702E+11,T2MU
46:25.7,2.5679E+11,WLIW
17:45.9,2.56781E+11,WLIW
06:43.2,2.56776E+11,80G0
56:54.7,2.56757E+11,P7R7
45:06.9,2.56774E+11,WLIW
07:41.2,2.56776E+11,WLIW
56:07.0,2.5679E+11,80G0
25:30.8,2.56782E+11,DJGS
11:19.7,2.5676E+11,80G0
52:04.5,2.56705E+11,DJGS
30:55.7,2.56312E+11,80G0
24:01.2,2.56776E+11,WLIW
05:18.3,2.56784E+11,WLIW
30:38.4,2.56701E+11,T0LZ
59:53.7,2.56776E+11,WLIW
04:15.5,2.56781E+11,WLIW
27:30.8,2.56701E+11,6Q4Z
42:34.8,2.56705E+11,U1DD
21:27.0,2.56773E+11,5OH5
51:46.1,2.56705E+11,WLIW
45:59.5,2.56782E+11,80G0
23:37.3,2.56701E+11,WLIW
21:34.9,2.56788E+11,WLIW
40:36.5,2.56793E+11,80G0
09:21.2,2.56702E+11,80G0
02:04.1,2.56771E+11,DJGS
30:35.4,2.56705E+11,DJGS
49:24.8,2.5678E+11,80G0
20:42.5,2.56772E+11,WLIW
40:09.1,2.56781E+11,WLIW
13:21.1,2.56785E+11,80G0
18:50.6,2.56785E+11,WLIW
53:12.7,2.56702E+11,6Q4Z
18:49.0,2.56775E+11,DJGS
36:52.9,2.5676E+11,80G0
19:04.4,2.56786E+11,DJGS
58:27.1,2.56701E+11,6Q4Z
38:43.6,2.56701E+11,U1DD
20:55.0,2.56774E+11,WLIW
18:28.3,2.56772E+11,80G0
04:47.3,2.567E+11,80G0
35:05.2,2.56774E+11,T0LZ
13:01.8,2.56783E+11,WLIW
59:29.7,2.56701E+11,U1DD
09:27.3,2.56709E+11,P7R7
51:30.2,2.56773E+11,U1DD
12:51.4,2.56701E+11,WLIW
04:27.9,2.56705E+11,0ZFO
50:47.3,2.56703E+11,U1DD
08:30.0,2.56773E+11,T0LZ
40:16.4,2.56756E+11,WLIW
31:10.7,2.56773E+11,80G0
39:51.7,2.56755E+11,3USE
54:48.4,2.56773E+11,WLIW
38:05.5,2.56752E+11,WLIW
47:01.5,2.56772E+11,80G0
17:22.1,2.56752E+11,80G0
05:08.4,2.56781E+11,WLIW
59:55.1,2.56701E+11,WLIW
37:07.9,2.56704E+11,U1DD
02:19.5,2.56774E+11,WLIW
45:36.0,2.56701E+11,U1DD
08:12.1,2.567E+11,80G0
57:51.2,2.56707E+11,T0LZ
29:53.1,2.56776E+11,DJGS
16:17.8,2.56312E+11,80G0
02:28.8,2.56781E+11,WLIW
57:54.5,2.56751E+11,U1DD
32:47.4,2.56702E+11,WLIW
24:57.7,2.56774E+11,WLIW
59:29.4,2.56702E+11,80G0
34:35.4,2.56776E+11,3USE
39:57.3,2.56775E+11,80G0
37:24.1,2.56773E+11,80G0
19:31.0,2.56782E+11,P7R7
16:31.8,2.56752E+11,U1DD
25:25.3,2.56753E+11,WLIW
30:07.2,2.56774E+11,WLIW
41:17.9,2.56E+11,80G0
50:06.5,2.56788E+11,6Q4Z
22:22.0,2.56773E+11,80G0
58:44.5,2.56752E+11,80G0
20:18.2,2.56775E+11,DJGS
26:48.8,2.56779E+11,WLIW
49:48.3,2.56776E+11,T0LZ
23:01.3,2.56783E+11,WLIW
23:19.5,2.56757E+11,80G0
53:58.5,2.56785E+11,WLIW
38:58.7,2.56758E+11,U1DD
06:16.1,2.5679E+11,HQ1F
02:23.0,2.56778E+11,3USE
30:00.4,2.56774E+11,WLIW
05:28.6,2.56785E+11,WLIW
12:25.5,2.56779E+11,80G0
58:40.9,2.56752E+11,U1DD
05:13.7,2.56705E+11,WLIW
22:16.7,2.56774E+11,3USE
06:36.4,2.56781E+11,WLIW
59:03.0,2.56701E+11,WLIW
45:06.9,2.56786E+11,DJGS
22:51.9,2.56701E+11,6Q4Z
39:54.5,2.56787E+11,WLIW
51:09.0,2.56783E+11,U1DD
31:19.6,2.56785E+11,WLIW
53:27.7,2.56777E+11,DJGS
26:33.3,2.56783E+11,U1DD
01:16.9,2.56774E+11,WLIW
35:54.5,2.56777E+11,WLIW
32:48.0,2.56779E+11,WLIW
14:15.5,2.56703E+11,T0LZ
38:17.3,2.56705E+11,80G0
02:39.4,2.56758E+11,WLIW
08:12.7,2.56785E+11,WLIW
49:52.1,2.56703E+11,DJGS
09:47.5,2.56778E+11,U1DD
21:37.7,2.56777E+11,WLIW
15:36.3,2.56753E+11,DJGS
59:06.7,2.56707E+11,6Q4Z
00:40.3,2.56701E+11,U1DD
49:05.2,2.56753E+11,WLIW
13:58.9,2.56701E+11,6Q4Z
13:32.5,2.56771E+11,5YR6
14:07.0,2.56701E+11,6Q4Z
44:23.0,2.56785E+11,WLIW
31:41.3,2.56783E+11,U1DD
47:16.0,2.56779E+11,P7R7
48:29.3,2.56701E+11,WLIW
10:55.8,2.56774E+11,WLIW
45:48.1,2.56787E+11,U1DD
21:51.0,2.56783E+11,WLIW
57:14.2,2.56703E+11,WLIW
10:29.1,2.56702E+11,U1DD
39:29.7,2.56793E+11,80G0
42:21.7,2.56702E+11,80G0
35:26.6,2.56312E+11,WLIW
36:34.1,2.56771E+11,80G0
19:05.6,2.56774E+11,WLIW
36:06.3,2.56758E+11,80G0
